signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days,recency,predicted_values,probs
16080,W,0,5,2014-06-14,iPhone,0,100,8.12,1,5,1,17,1,[  1.35426829e-14   1.00000000e+00]
16094,K,0,5,2014-02-02,iPhone,0,0,33,1,5,1,149,0,[ 1.  0.]
16093,A,0,5,2014-01-25,Android,0,100,2.61,1,5,3,157,0,[ 1.  0.]
16094,W,0,5,2014-05-06,iPhone,0,60,4.02,1,3.5,2,56,0,[  1.00000000e+00   2.16121175e-13]
16078,W,0,5,2014-04-07,iPhone,0,50,10.22,1,4,4,85,0,[  1.00000000e+00   2.30776270e-27]
16089,K,1,5,2014-06-20,iPhone,0,77.8,6.27,1,5,3,11,1,[  3.89861505e-17   1.00000000e+00]
16080,A,0,4.6,2014-01-16,Android,25,87.5,3.63,1.16,4.6,8,166,0,[ 1.  0.]
16095,K,1,5,2014-03-29,iPhone,0,100,1.42,1,5,0,94,0,[  1.00000000e+00   6.33001169e-31]
16089,A,0,5,2014-04-27,iPhone,25,25,6.36,1.13,5,2,65,0,[  1.00000000e+00   1.48126242e-15]
16086,W,0,5,2014-04-30,Android,0,100,5.99,1,4.5,0,62,0,[  1.00000000e+00   4.37364337e-17]
16088,W,0,5,2014-01-19,iPhone,100,0,3.89,2.25,5,1,163,0,[ 1.  0.]
16079,K,0,5,2014-01-10,Android,0,100,1.55,1,5,2,172,0,[ 1.  0.]
16081,W,0,5,2014-05-20,Android,0,50,3.08,1,5,1,42,0,[  9.99998927e-01   1.04541323e-06]
16089,W,0,5,2014-02-02,Android,0,0,4,1,5,2,149,0,[ 1.  0.]
16095,K,1,5,2014-06-25,iPhone,0,100,13.61,1,3,0,6,1,[  4.49631632e-21   1.00000000e+00]
16087,W,0,4,2014-01-19,iPhone,33.3,66.7,3.05,1.08,5,3,163,0,[ 1.  0.]
16099,K,0,5,2014-04-18,iPhone,0,100,7.94,1,5,0,74,0,[  1.00000000e+00   3.47073353e-22]
16071,K,1,5,2014-05-26,Android,16.7,50,2.62,1.17,5,0,36,0,[  9.99717891e-01   2.82075198e-04]
16094,W,0,5,2014-02-01,iPhone,0,100,2.24,1,4,4,150,0,[ 1.  0.]
16088,W,0,5,2014-02-07,Android,0,33.3,1.41,1,4.5,3,144,0,[ 1.  0.]
16094,W,1,4.9,2014-05-27,Android,0,42.9,2.47,1,4.7,5,35,0,[  9.99176443e-01   8.23480135e-04]
16100,W,1,5,2014-04-09,iPhone,0,100,6.69,1,5,0,83,0,[  1.00000000e+00   4.66697137e-26]
16085,W,0,5,2014-05-30,iPhone,20,80,4.8,1.5,4,1,32,0,[ 0.64230168  0.35769835]
16084,A,1,5,2014-01-15,iPhone,0,100,4.28,1,4,1,167,0,[ 1.  0.]
16086,A,0,4.3,2014-01-19,iPhone,0,33.3,1.97,1,5,3,163,0,[ 1.  0.]
16081,K,0,5,2014-06-14,iPhone,40,50,5.17,1.38,4.9,5,17,1,[  7.04423152e-12   1.00000000e+00]
16093,A,1,5,2014-02-26,iPhone,0,100,5.44,1,5,2,125,0,[ 1.  0.]
16077,W,0,5,2014-01-07,iPhone,0,100,3.77,1,5,1,175,0,[ 1.  0.]
16088,A,1,5,2014-01-19,Android,0,0,0.64,1,4,2,163,0,[ 1.  0.]
16095,W,0,5,2014-01-25,Android,0,0,3.08,1,4,1,157,0,[ 1.  0.]
16096,W,0,4.8,2014-06-29,iPhone,11.1,72.2,4.72,1.04,4.7,3,2,1,[  1.45597601e-20   1.00000000e+00]
16077,W,0,4.9,2014-06-27,Android,5.1,97.4,9.37,1.01,4.8,9,4,1,[  2.01234176e-22   1.00000000e+00]
16085,A,0,4.8,2014-05-29,iPhone,0,60,3.54,1,4.8,1,33,0,[ 0.98902249  0.01097744]
16096,A,0,4.8,2014-06-29,iPhone,0,16.7,8.25,1,5,3,2,1,[  2.32835006e-18   1.00000000e+00]
16094,W,0,5,2014-01-28,iPhone,0,85.7,2.78,1,4.9,7,154,0,[ 1.  0.]
16094,W,1,5,2014-04-22,iPhone,0,100,15.38,1,5,0,70,0,[  1.00000000e+00   1.10636861e-20]
16088,W,1,4.8,2014-06-30,iPhone,5.9,70.6,2.35,1.01,4.7,2,1,1,[  2.89540902e-21   1.00000000e+00]
16095,W,0,5,2014-01-25,iPhone,0,0,9.51,1,5,1,157,0,[ 1.  0.]
16101,W,1,5,2014-02-19,Android,0,66.7,6.92,1,5,3,132,0,[ 1.  0.]
16074,A,0,5,2014-06-01,Android,0,0,2.19,1,5,0,30,1,[ 0.01346164  0.98653841]
16096,A,0,5,2014-06-24,iPhone,0,100,8.49,1,5,1,7,1,[  6.90214447e-21   1.00000000e+00]
16081,W,0,5,2014-06-01,Android,22.2,77.8,7.63,1.17,5,1,30,1,[ 0.01726258  0.98273736]
16076,W,0,4.5,2014-06-30,iPhone,0,75.5,1.67,1,4.3,10,1,1,[  1.93772486e-22   1.00000000e+00]
16099,A,0,5,2014-01-30,Android,0,100,7.5,1,5,1,152,0,[ 1.  0.]
16081,W,1,5,2014-05-04,iPhone,0,0,1.98,1,5,0,58,0,[  1.00000000e+00   1.01727071e-13]
16100,W,0,5,2014-05-02,iPhone,0,100,5.89,1,2.5,0,60,0,[  1.00000000e+00   1.29098912e-16]
16090,K,1,4.5,2014-03-08,iPhone,0,75,14.55,1,4,0,115,0,[ 1.  0.]
16084,A,0,4.9,2014-05-25,iPhone,7.5,75.5,2.18,1.04,5,5,37,0,[  9.99990702e-01   9.25918903e-06]
16081,K,1,5,2014-06-15,iPhone,10,40,4.14,1.05,4.6,2,16,1,[  3.63415548e-11   1.00000000e+00]
16088,W,0,4.6,2014-06-29,iPhone,24,36,2.97,1.3,4.7,8,2,1,[  1.27992531e-18   1.00000000e+00]
16077,A,1,5,2014-05-17,Android,4.3,43.5,2.82,1.01,5,5,45,0,[  9.99999881e-01   1.26632912e-07]
16089,W,1,5,2014-03-12,Android,0,100,15.13,1,5,0,111,0,[ 1.  0.]
16081,K,0,5,2014-06-24,iPhone,0,100,13.07,1,5,2,7,1,[  3.88706872e-21   1.00000000e+00]
16089,W,1,4.6,2014-06-27,iPhone,6.1,84.8,6.53,1.07,4.8,2,4,1,[  1.03415227e-20   1.00000000e+00]
16096,A,1,5,2014-04-30,iPhone,0,25,9.29,1,3.7,0,62,0,[  1.00000000e+00   2.03867341e-15]
16087,W,0,5,2014-01-26,Android,0,0,2.19,1,4,1,156,0,[ 1.  0.]
16101,W,0,4.7,2014-03-03,Android,0,25,3,1,4.8,11,120,0,[ 1.  0.]
16096,K,0,5,2014-05-24,Android,0,100,2.59,1,5,0,38,0,[  9.99996781e-01   3.26714508e-06]
16079,W,0,5,2014-02-22,Android,40,40,1.83,1.2,4.5,3,129,0,[ 1.  0.]
16071,W,0,4.3,2014-06-22,Android,25,25,1.2,1.19,4,2,9,1,[  2.05461800e-13   1.00000000e+00]
16072,A,0,4.4,2014-06-12,iPhone,11.1,100,1.24,1.06,4,2,19,1,[  7.23078368e-12   1.00000000e+00]
16082,W,1,5,2014-06-22,iPhone,0,66.7,26.28,1,4.3,1,9,1,[  6.94963534e-17   1.00000000e+00]
16091,W,0,4.5,2014-03-02,Android,50,0,2.76,1.5,5,0,121,0,[ 1.  0.]
16078,W,0,4.5,2014-06-30,iPhone,0,71,1.08,1,4.8,10,1,1,[  4.00405045e-22   1.00000000e+00]
16087,K,1,5,2014-06-22,iPhone,0,50,12.75,1,5,2,9,1,[  8.27802970e-16   1.00000000e+00]
16080,A,1,5,2014-01-15,iPhone,0,100,1.98,1,4,1,167,0,[ 1.  0.]
16077,K,1,5,2014-02-06,iPhone,0,100,2.5,1,5,3,145,0,[ 1.  0.]
16095,W,1,4.6,2014-06-26,iPhone,15.8,57.9,2.7,1.14,4.5,5,5,1,[  1.75621826e-17   1.00000000e+00]
16089,W,0,4.8,2014-05-23,iPhone,7.1,64.3,2.39,1.02,4.9,5,39,0,[  9.99998689e-01   1.28709951e-06]
16087,K,1,4.8,2014-06-29,iPhone,0,70.3,3.63,1,4.8,11,2,1,[  4.71706055e-22   1.00000000e+00]
16081,K,1,5,2014-03-04,iPhone,0,100,6.8,1,3,0,119,0,[ 1.  0.]
16087,W,0,3.5,2014-03-09,Android,0,50,12.17,1,4.5,0,114,0,[ 1.  0.]
16101,A,1,4.9,2014-06-13,iPhone,0,63.2,3.12,1,4,5,18,1,[  1.37257254e-11   1.00000000e+00]
16081,A,1,4.8,2014-04-06,iPhone,0,66.7,3.27,1,5,1,86,0,[  1.00000000e+00   3.46145579e-27]
16099,K,1,4.9,2014-06-15,iPhone,25,25,2.41,1.19,5,5,16,1,[  1.14822429e-10   1.00000000e+00]
16083,A,1,4.5,2014-06-13,iPhone,13.7,70.6,5.65,1.17,4.4,19,18,1,[  2.00185506e-12   1.00000000e+00]
16084,A,0,5,2014-01-14,iPhone,0,100,4.91,1,5,1,168,0,[ 1.  0.]
16095,W,0,4.6,2014-07-01,iPhone,0,40.7,3.41,1,3.5,5,0,1,[  1.52538490e-19   1.00000000e+00]
16081,A,0,4.7,2014-04-05,Android,0,66.7,18.94,1,4.7,0,87,0,[  1.00000000e+00   1.18936728e-27]
16098,K,1,4.9,2014-06-28,iPhone,0,76.5,7.6,1,5,2,3,1,[  2.00716789e-21   1.00000000e+00]
16075,A,0,3,2014-04-12,Android,0,100,2.38,1,4,0,80,0,[  1.00000000e+00   7.19538829e-26]
16092,A,0,1,2014-01-22,Android,0,100,2.27,1,5,1,160,0,[ 1.  0.]
16085,W,1,4.5,2014-06-23,iPhone,0,90.5,3.13,1,4.3,1,8,1,[  5.85085630e-19   1.00000000e+00]
16101,W,0,5,2014-02-05,Android,0,100,4.9,1,5,3,146,0,[ 1.  0.]
16081,W,1,5,2014-06-15,iPhone,0,0,5.09,1,4.2,5,16,1,[  5.28903692e-11   1.00000000e+00]
16080,K,1,4.9,2014-06-25,iPhone,14.3,85.7,4.08,1.08,4.3,20,6,1,[  1.56156281e-21   1.00000000e+00]
16083,K,0,4.9,2014-06-16,Android,0,65.6,12.5,1,4.8,3,15,1,[  1.88828472e-13   1.00000000e+00]
16092,A,0,5,2014-03-26,Android,0,100,7.26,1,5,0,97,0,[  1.00000000e+00   2.93622443e-32]
16072,W,0,5,2014-01-02,iPhone,0,100,4.44,1,5,1,180,0,[ 1.  0.]
16101,A,1,5,2014-05-29,Android,0,100,7.69,1,5,2,33,0,[ 0.98796356  0.01203642]
16096,K,1,4.3,2014-06-07,iPhone,0,66.7,9.87,1,5,3,24,1,[  3.88722469e-07   9.99999642e-01]
16100,W,1,5,2014-03-16,iPhone,14.3,0,1.67,1.14,4.9,4,107,0,[ 1.  0.]
16086,W,0,5,2014-02-07,iPhone,0,100,4.08,1,4,3,144,0,[ 1.  0.]
16093,K,1,5,2014-01-24,Android,0,100,1.66,1,5,1,158,0,[ 1.  0.]
16091,K,1,4.9,2014-06-14,iPhone,33.3,95.2,14.29,1.15,4.7,6,17,1,[  1.30679200e-13   1.00000000e+00]
16089,W,0,5,2014-05-11,iPhone,0,50,5.94,1,5,1,51,0,[  1.00000000e+00   2.15310950e-10]
16091,W,1,5,2014-04-24,iPhone,0,100,3.78,1,5,2,68,0,[  1.00000000e+00   9.30132804e-20]
16094,W,0,4.8,2014-06-16,iPhone,11.9,50,3.25,1.07,4.7,26,15,1,[  1.36553122e-13   1.00000000e+00]
16095,A,0,5,2014-05-11,iPhone,0,0,2.76,1,5,0,51,0,[  1.00000000e+00   3.12399218e-09]
16088,K,1,4.4,2014-06-08,iPhone,9.7,32.3,2,1.05,4.2,0,23,1,[  1.09437451e-06   9.99998927e-01]
16090,W,1,4,2014-04-18,iPhone,0,100,13.87,1,5,0,74,0,[  1.00000000e+00   7.30661903e-23]
16089,K,0,5,2014-01-22,Android,66.7,33.3,7.46,1.42,5,3,160,0,[ 1.  0.]
16099,A,0,5,2014-03-09,Android,0,0,6.84,1,5,0,114,0,[ 1.  0.]
16077,W,1,4.4,2014-07-01,iPhone,13.6,81.8,4.81,1.06,4.6,4,0,1,[  4.09606521e-22   1.00000000e+00]
16071,A,0,5,2014-05-17,iPhone,0,50,4.14,1,5,0,45,0,[  9.99999881e-01   1.41535551e-07]
16071,W,0,4.4,2014-06-16,iPhone,13.9,63.9,3.26,1.13,5,5,15,1,[  1.00089837e-12   1.00000000e+00]
16094,A,0,5,2014-04-26,iPhone,0,100,5.15,1,5,0,66,0,[  1.00000000e+00   1.27886135e-18]
16092,W,1,5,2014-06-08,Android,0,0,13.96,1,3,0,23,1,[  3.66088739e-06   9.99996305e-01]
16086,W,1,5,2014-01-17,Android,0,100,1.14,1,5,1,165,0,[ 1.  0.]
16082,K,0,4.9,2014-06-13,Android,16.3,83.7,1.84,1.13,5,7,18,1,[  1.97114612e-12   1.00000000e+00]
16093,A,1,5,2014-03-23,iPhone,0,50,7.01,1,5,1,100,0,[  1.00000000e+00   1.36922523e-34]
16075,K,1,4.9,2014-06-28,iPhone,10.5,57.9,3.01,1.12,4.5,5,3,1,[  2.85377570e-19   1.00000000e+00]
16087,W,0,3.7,2014-01-20,Android,33.3,100,12.43,1.25,5,3,162,0,[ 1.  0.]
16088,A,0,5,2014-04-06,iPhone,0,80,10.28,1,4.8,1,86,0,[  1.00000000e+00   3.92184972e-27]
16091,A,0,4.9,2014-06-28,iPhone,11.1,55.6,3.14,1.06,4.8,2,3,1,[  1.54370803e-18   1.00000000e+00]
16086,K,0,5,2014-06-20,iPhone,0,100,9.94,1,4,0,11,1,[  2.41996527e-18   1.00000000e+00]
16087,W,1,5,2014-05-22,iPhone,0,71.4,2.12,1,5,1,40,0,[  9.99998927e-01   1.10292626e-06]
16080,A,0,5,2014-03-23,iPhone,50,25,2.14,1.19,4.7,0,100,0,[  1.00000000e+00   2.19117525e-32]
16100,W,1,4.5,2014-06-30,iPhone,4.2,59.2,7.64,1.06,4.8,6,1,1,[  1.46478920e-20   1.00000000e+00]
16080,W,0,5,2014-01-10,iPhone,0,100,3.93,1,5,1,172,0,[ 1.  0.]
16086,A,0,4.7,2014-06-30,iPhone,50,0,1.88,1.81,4.3,0,1,1,[  1.57080015e-20   1.00000000e+00]
16099,K,1,5,2014-02-01,Android,0,100,5.87,1,5,6,150,0,[ 1.  0.]
16087,K,0,4.5,2014-03-26,Android,0,100,1.74,1,5,0,97,0,[  1.00000000e+00   1.38751401e-32]
16095,A,0,5,2014-05-31,iPhone,0,0,7.17,1,4,0,31,1,[ 0.20142934  0.79857069]
16075,W,0,5,2014-05-25,iPhone,50,0,7.97,1.5,5,0,37,0,[ 0.97057229  0.02942763]
16091,A,0,5,2014-05-10,Android,22.2,88.9,1.6,1.25,4.4,3,52,0,[  1.00000000e+00   4.35416070e-12]
16100,A,0,5,2014-02-05,iPhone,0,100,0.67,1,5,1,146,0,[ 1.  0.]
16085,W,1,5,2014-01-17,Android,0,100,1.4,1,5,2,165,0,[ 1.  0.]
16077,W,0,5,2014-01-08,Android,0,100,3.1,1,4,2,174,0,[ 1.  0.]
16090,W,0,5,2014-06-01,Android,50,50,7.84,2,4,1,30,1,[ 0.00702016  0.99297982]
16079,W,0,4.6,2014-05-11,iPhone,36.4,18.2,2.31,1.3,4.8,5,51,0,[  1.00000000e+00   2.39063686e-10]
16095,W,0,5,2014-03-01,iPhone,0,50,3.76,1,5,1,122,0,[ 1.  0.]
16078,W,0,5,2014-06-14,iPhone,50,0,2.17,1.63,5,0,17,1,[  2.54142519e-13   1.00000000e+00]
16094,W,0,5,2014-04-14,iPhone,0,50,2.96,1,5,0,78,0,[  1.00000000e+00   3.44687661e-23]
16085,K,1,4.6,2014-05-25,iPhone,22.2,71.6,2.73,1.16,4.4,0,37,0,[  9.99993205e-01   6.74994362e-06]
16095,W,0,5,2014-04-12,Android,0,100,2.34,1,5,0,80,0,[  1.00000000e+00   9.35532236e-25]
16096,W,1,4.7,2014-06-28,iPhone,7.1,60.7,5.21,1.05,3.5,3,3,1,[  6.00745400e-19   1.00000000e+00]
16081,K,1,5,2014-02-03,iPhone,0,100,3.19,1,5,1,148,0,[ 1.  0.]
16086,A,0,5,2014-05-24,iPhone,0,0,2.02,1,4,0,38,0,[  9.99612868e-01   3.87169886e-04]
16101,W,0,5,2014-06-06,iPhone,0,100,18.35,1,5,0,25,1,[  2.09772679e-07   9.99999762e-01]
16086,W,1,4.8,2014-02-12,Android,0,50,2.42,1,5,8,139,0,[ 1.  0.]
16081,W,1,5,2014-05-25,iPhone,0,0,7.14,1,5,1,37,0,[ 0.99889034  0.00110963]
16092,K,1,5,2014-06-28,iPhone,10,60,2.27,1.2,4.1,1,3,1,[  3.25254396e-19   1.00000000e+00]
16101,K,1,5,2014-07-01,iPhone,0,100,1.72,1,5,2,0,1,[  3.47074146e-25   1.00000000e+00]
16101,W,1,4.7,2014-06-14,iPhone,14.3,42.9,4.37,1.14,4.7,2,17,1,[  9.74844094e-11   1.00000000e+00]
16078,K,0,5,2014-05-25,iPhone,0,0,1.21,1,5,0,37,0,[  9.99276936e-01   7.23100617e-04]
16082,W,0,5,2014-04-23,iPhone,0,100,1.23,1,5,0,69,0,[  1.00000000e+00   4.44574941e-20]
16091,W,0,4.3,2014-06-27,iPhone,0,28.6,3.78,1,4.3,0,4,1,[  4.07182131e-16   1.00000000e+00]
16096,A,0,5,2014-01-26,Android,0,0,13.73,1,5,1,156,0,[ 1.  0.]
16080,W,0,5,2014-05-27,iPhone,0,100,1.91,1,5,0,35,0,[  9.99885917e-01   1.14119553e-04]
16095,W,0,4.5,2014-06-30,iPhone,25,0,4.31,1.19,4.8,2,1,1,[  8.40583911e-20   1.00000000e+00]
16081,W,0,5,2014-03-18,Android,50,50,17.85,1.25,5,1,105,0,[  1.00000000e+00   5.28381267e-34]
16093,W,0,5,2014-02-23,iPhone,0,20,6.58,1,4.8,2,128,0,[ 1.  0.]
16080,W,0,5,2014-01-17,iPhone,0,100,1.53,1,5,1,165,0,[ 1.  0.]
16078,W,1,4.7,2014-06-30,Android,2.4,68.3,5.37,1.01,4.8,3,1,1,[  3.65670699e-21   1.00000000e+00]
16087,W,0,4.8,2014-06-29,iPhone,18.2,53.2,2.64,1.15,4.6,1,2,1,[  1.79472633e-18   1.00000000e+00]
16094,A,0,4.6,2014-04-18,iPhone,0,100,5.54,1,5,1,74,0,[  1.00000000e+00   2.08299517e-22]
16100,K,0,5,2014-06-30,iPhone,33.3,83.3,7.12,1.21,5,0,1,1,[  2.63680279e-21   1.00000000e+00]
16076,W,0,4.7,2014-06-28,iPhone,0,81.7,2.53,1,4.7,7,3,1,[  7.17602304e-22   1.00000000e+00]
16077,W,1,5,2014-05-28,Android,0,60,5.34,1,5,0,34,0,[ 0.99716151  0.00283856]
16077,A,0,4.8,2014-06-29,iPhone,26.3,36.8,2.47,1.39,4.4,11,2,1,[  1.07508685e-18   1.00000000e+00]
16075,W,1,4.9,2014-06-26,iPhone,0,62.5,9.74,1,4.7,0,5,1,[  1.10981479e-18   1.00000000e+00]
16094,W,1,4.4,2014-06-12,iPhone,0,80,11.54,1,4,1,19,1,[  4.00952951e-11   1.00000000e+00]
16079,W,1,5,2014-06-30,iPhone,33.3,100,7.22,1.08,3.5,0,1,1,[  5.51562306e-22   1.00000000e+00]
16099,K,1,5,2014-06-28,iPhone,0,83.3,7.41,1,4.8,0,3,1,[  8.23231108e-22   1.00000000e+00]
16073,W,0,4.9,2014-06-29,iPhone,33.3,26.7,2.51,1.3,4.4,2,2,1,[  1.68119197e-18   1.00000000e+00]
16088,W,0,5,2014-05-14,Android,0,100,8.9,1,5,0,48,0,[  1.00000000e+00   8.97770469e-11]
16084,A,1,5,2014-01-16,iPhone,0,100,16.08,1,5,1,166,0,[ 1.  0.]
16096,W,0,5,2014-04-22,iPhone,0,100,2.93,1,5,0,70,0,[  1.00000000e+00   1.62839050e-20]
16088,K,0,5,2014-03-16,Android,100,0,23.54,3,3,0,107,0,[  1.00000000e+00   4.38405985e-35]
16098,W,1,5,2014-05-25,Android,0,0,6.67,1,5,0,37,0,[ 0.99863631  0.00136373]
16076,W,1,4.4,2014-03-09,Android,3.6,42.9,2.44,1.14,4.9,14,114,0,[ 1.  0.]
16076,K,1,5,2014-07-01,Android,0,81.8,4.94,1,4.1,1,0,1,[  3.40605653e-23   1.00000000e+00]
16095,W,0,5,2014-04-22,Android,0,100,3.37,1,3,0,70,0,[  1.00000000e+00   5.12759487e-21]
16080,A,1,4.5,2014-01-12,iPhone,0,0,4.03,1,5,4,170,0,[ 1.  0.]
16087,K,1,5,2014-06-30,iPhone,0,66.7,19.11,1,5,0,1,1,[  1.19636489e-21   1.00000000e+00]
16097,W,1,4.8,2014-07-01,Android,0,78,3.56,1,4.7,10,0,1,[  2.29896314e-23   1.00000000e+00]
16094,W,0,4.8,2014-03-31,iPhone,0,64.3,7.4,1,4.9,7,92,0,[  1.00000000e+00   8.09386165e-31]
16097,W,1,4.8,2014-06-13,iPhone,3.7,63,8.07,1.06,4.6,6,18,1,[  1.40846822e-11   1.00000000e+00]
16075,W,0,5,2014-03-19,iPhone,0,100,17.98,1,3,0,104,0,[  1.00000000e+00   1.63492510e-36]
16092,W,1,4.9,2014-06-29,iPhone,8.3,79.2,4.04,1.02,4.4,7,2,1,[  1.02839634e-21   1.00000000e+00]
16085,W,0,5,2014-01-25,iPhone,0,0,10.3,1,5,1,157,0,[ 1.  0.]
16093,K,1,5,2014-02-14,Android,0,20,1.77,1,5,5,137,0,[ 1.  0.]
16098,W,0,5,2014-03-08,Android,0,66.7,6.95,1,4.5,2,115,0,[ 1.  0.]
16081,A,1,5,2014-01-11,Android,0,0,1.72,1,4.5,2,171,0,[ 1.  0.]
16093,A,0,4.5,2014-01-25,iPhone,0,100,4.76,1,4,2,157,0,[ 1.  0.]
16074,K,0,5,2014-04-14,iPhone,66.7,0,5.77,1.83,5,0,78,0,[  1.00000000e+00   8.42830654e-22]
16094,A,0,5,2014-01-25,iPhone,0,100,1.54,1,4,1,157,0,[ 1.  0.]
16087,K,0,4.8,2014-06-19,iPhone,7.1,50,4.61,1.02,4.6,1,12,1,[  1.90848531e-13   1.00000000e+00]
16071,A,0,4.8,2014-06-27,iPhone,20,100,3.24,1.15,5,0,4,1,[  5.44174741e-21   1.00000000e+00]
16098,W,1,5,2014-01-30,iPhone,0,100,0.99,1,4.5,2,152,0,[ 1.  0.]
16084,W,0,4.4,2014-02-19,Android,20,80,6.42,1.1,4,4,132,0,[ 1.  0.]
16088,W,0,4.9,2014-06-14,iPhone,0,53.3,1.85,1,3.4,3,17,1,[  2.78097753e-11   1.00000000e+00]
16098,W,0,4.4,2014-04-03,Android,0,100,10.31,1,5,3,89,0,[  1.00000000e+00   2.69401368e-29]
16098,W,0,4.6,2014-06-20,Android,20,60,2.42,1.05,4.5,1,11,1,[  6.97960095e-14   1.00000000e+00]
16090,A,0,5,2014-01-21,iPhone,0,100,11.15,1,5,1,161,0,[ 1.  0.]
16095,A,1,3.5,2014-04-25,iPhone,25,25,5.3,1.5,5,0,67,0,[  1.00000000e+00   7.30067954e-17]
16085,A,0,5,2014-03-16,iPhone,0,0,2.51,1,5,0,107,0,[ 1.  0.]
16083,W,0,4.2,2014-06-21,Android,0,55.6,4.98,1,4.6,2,10,1,[  9.87487104e-15   1.00000000e+00]
16073,A,1,5,2014-02-08,iPhone,0,100,1.92,1,3,0,143,0,[ 1.  0.]
16090,K,1,5,2014-06-06,iPhone,9.1,81.8,12.75,1.07,4,2,25,1,[  9.28651673e-07   9.99999046e-01]
16074,A,0,4.8,2014-06-19,Android,4,52,2.28,1.01,4.7,10,12,1,[  5.56499460e-14   1.00000000e+00]
16071,A,0,5,2014-01-19,Android,0,0,14.39,1,5,1,163,0,[ 1.  0.]
16087,A,0,4.8,2014-04-27,iPhone,0,25,8.92,1,4.5,2,65,0,[  1.00000000e+00   5.72641389e-17]
16092,K,1,5,2014-06-20,iPhone,0,100,1.66,1,4.8,7,11,1,[  1.68563486e-19   1.00000000e+00]
16081,W,1,4.9,2014-06-23,iPhone,0,66.7,5.13,1,5,2,8,1,[  1.38386134e-17   1.00000000e+00]
16081,W,0,4.4,2014-06-21,iPhone,0,77.8,2.4,1,4.6,3,10,1,[  5.79283186e-17   1.00000000e+00]
16081,A,0,5,2014-01-20,Android,100,0,2.34,3,5,1,162,0,[ 1.  0.]
16075,W,0,4.9,2014-06-22,iPhone,0,56.3,4.49,1,4.4,5,9,1,[  3.78283750e-16   1.00000000e+00]
16082,W,0,5,2014-03-29,iPhone,0,25,3.19,1,5,1,94,0,[  1.00000000e+00   2.90111822e-33]
16097,W,0,4.3,2014-03-15,iPhone,0,75,2.12,1,5,2,108,0,[  1.00000000e+00   1.57284234e-38]
16077,W,1,5,2014-06-13,iPhone,0,100,18.24,1,5,0,18,1,[  1.52516265e-13   1.00000000e+00]
16097,W,0,4,2014-01-27,iPhone,0,100,6.63,1,5,1,155,0,[ 1.  0.]
16078,W,0,4,2014-06-03,iPhone,0,50,9.65,1,3.3,0,28,1,[ 0.01837083  0.98162913]
16071,A,0,5,2014-04-20,iPhone,0,0,2.17,1,4.5,0,72,0,[  1.00000000e+00   2.06233547e-22]
16095,K,0,4.5,2014-06-26,iPhone,33.3,50,2.91,1.25,5,1,5,1,[  1.32384950e-16   1.00000000e+00]
16072,A,1,5,2014-01-03,Android,0,100,22.6,1,5,1,179,0,[ 1.  0.]
16094,W,1,4.9,2014-05-22,iPhone,0,89.5,3.81,1,4.9,2,40,0,[  9.99999523e-01   4.57747035e-07]
16093,A,1,5,2014-03-18,Android,0,66.7,5.33,1,4.3,5,105,0,[  1.00000000e+00   6.59124611e-37]
16095,W,0,5,2014-03-02,iPhone,50,50,0.91,1.63,5,0,121,0,[ 1.  0.]
16086,W,0,5,2014-06-14,iPhone,0,100,2.46,1,5,0,17,1,[  1.67451316e-14   1.00000000e+00]
16087,W,0,5,2014-01-20,iPhone,0,0,9.15,1,5,1,162,0,[ 1.  0.]
16082,W,0,5,2014-01-12,iPhone,100,0,2.89,2,5,1,170,0,[ 1.  0.]
16089,A,0,5,2014-05-25,iPhone,0,0,4.66,1,5,0,37,0,[ 0.99801421  0.0019858 ]
16090,W,1,5,2014-02-28,Android,0,100,3.76,1,5,0,123,0,[ 1.  0.]
16099,W,0,4.8,2014-05-21,Android,0,75,2.39,1,4,4,41,0,[  9.99999881e-01   1.45986888e-07]
16080,W,0,5,2014-01-10,Android,0,100,16.95,1,5,1,172,0,[ 1.  0.]
16081,A,0,4.8,2014-01-13,iPhone,0,20,1.58,1,4.8,5,169,0,[ 1.  0.]
16092,K,1,5,2014-03-27,iPhone,0,100,1.04,1,3.5,1,96,0,[  1.00000000e+00   2.72465338e-32]
16075,W,0,4.8,2014-06-11,iPhone,0,67.9,3.13,1,4.5,9,20,1,[  9.31241195e-11   1.00000000e+00]
16074,W,0,5,2014-01-05,iPhone,0,0,10.93,1,5,1,177,0,[ 1.  0.]
16086,A,1,5,2014-06-15,Android,0,66.7,5.66,1,5,2,16,1,[  6.87938205e-13   1.00000000e+00]
16095,W,0,4.7,2014-06-27,iPhone,12.5,37.5,1.66,1.03,3.5,2,4,1,[  3.61702418e-16   1.00000000e+00]
16081,A,0,5,2014-01-12,iPhone,0,0,23.92,1,5,1,170,0,[ 1.  0.]
16095,A,0,5,2014-02-21,iPhone,0,100,7.61,1,4,1,130,0,[ 1.  0.]
16071,K,1,4.8,2014-06-28,iPhone,7.7,84.6,2.78,1.08,5,2,3,1,[  1.41288709e-21   1.00000000e+00]
16092,W,0,3,2014-04-09,iPhone,0,100,29.35,1,1,0,83,0,[  1.00000000e+00   1.31150136e-28]
